player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.4,1534,2673,3.3,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,19,46,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,14,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,75,55,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.3,512,3173,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.4,2169,745,1.3,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.4,1795,1142,2.3,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.8,4417,2988,2.3,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,3,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,134,482,0.3,195,a
11,Benjamin White,White,Arsenal,5.2,0.9,3,1805,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,80,87,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,5,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,11,39,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,21.9,3696,5505,4.8,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,441,264,1.7,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,180,207,0.8,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,16,403,1.0,400,d
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,612,375,1.7,871,a
21,Declan Rice,Rice,Arsenal,7.2,25.9,10609,1682,4.3,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.1,800,2450,4.2,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,17,16,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,15,14,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,324,513,1.5,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,10,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,3,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,8,17,0.0,30,d
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,195,153,0.3,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,14.2,1152,6775,0.8,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,2,31,0.3,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.1,475,1478,1.5,1015,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,73,220,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,2,4,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.6,100,2374,4.3,563,d
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,4,3,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.2,625,647,2.3,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,11,62,0.3,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,10,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,1,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,13.0,1947,5323,3.5,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,176,574,1.7,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,570,1566,2.3,1415,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,130,105,1.0,521,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,2,88,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,4,489,1.7,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,21,33,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,190,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,52,116,0.5,320,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,14,27,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,10,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.3,22.1,32435,1686,6.8,1516,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,305,162,2.3,781,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,3,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,125,301,1.7,561,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,1,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,119,363,2.0,529,a
54,John McGinn,McGinn,Aston Villa,5.4,0.8,404,199,3.2,1317,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,2,9,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,1,0.0,0,u
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.7,545,281,4.3,1157,a
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,328,172,3.3,810,a
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,42,53,0.0,0,a
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,7,0.0,0,u
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,9,10,0.0,0,a
63,Kadan Young,Young,Aston Villa,4.3,0.6,219,121,0.0,0,a
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.2,616,1657,4.3,1267,a
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,29,0.0,0,u
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,5,60,0.0,97,d
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,50,33,0.3,126,a
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,0,22,1.5,511,n
688,James Wright,Wright,Aston Villa,3.9,0.6,69,54,0.0,0,a
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,3,0.0,0,u
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,6,13,0.0,16,a
703,Sam Proctor,Proctor,Aston Villa,3.9,0.5,357,118,0.0,0,a
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,6,47,0.0,0,a
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,49,22,1.2,205,a
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,2,2,0.0,0,a
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,3,5,0.0,0,a
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,2,2,0.0,0,a
183,Max Weiß,Weiss,Burnley,4.3,0.1,7,8,0.0,0,a
184,Etienne Green,Green,Burnley,4.0,0.2,0,17,0.0,0,u
185,Václav Hladký,Hladký,Burnley,3.9,0.2,14,28,0.0,0,a
186,Connor Roberts,Roberts,Burnley,4.4,0.0,1,3,0.0,0,i
187,Kyle Walker,Walker,Burnley,4.4,1.2,96,143,1.2,1426,a
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,36,61,0.0,0,a
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,2,0.0,0,u
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,84,133,1.7,893,a
191,Maxime Estève,Estève,Burnley,3.9,10.6,213,5105,1.8,1432,d
192,Quilindschy Hartman,Hartman,Burnley,4.0,1.0,112,436,1.5,1337,a
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,6,5,0.0,2,a
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,3,5,0.0,0,i
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,18,55,-0.2,141,a
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,1,0.0,0,u
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,112,104,1.3,128,a
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.2,0,413,0.2,706,n
199,Joe Worrall,Worrall,Burnley,3.8,0.2,10,20,0.5,154,a
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,82,596,1.5,1122,a
